date,close,high,low,open
28.03.2017__00:00__AM,143.8,144.04,140.62,140.91
29.03.2017__00:00__AM,144.12,144.49,143.19,143.68
30.03.2017__00:00__AM,143.93,144.5,143.5,144.19
31.03.2017__00:00__AM,143.66,144.27,143.01,143.72
03.04.2017__00:00__AM,143.7,144.12,143.05,143.71
04.04.2017__00:00__AM,144.77,144.89,143.17,143.25
05.04.2017__00:00__AM,144.02,145.46,143.81,144.22
06.04.2017__00:00__AM,143.66,144.52,143.45,144.29
07.04.2017__00:00__AM,143.34,144.18,143.27,143.73
10.04.2017__00:00__AM,143.17,143.8792,142.9,143.6
11.04.2017__00:00__AM,141.63,143.35,140.06,142.94
12.04.2017__00:00__AM,141.8,142.15,141.01,141.6
13.04.2017__00:00__AM,141.05,142.38,141.05,141.91
17.04.2017__00:00__AM,141.83,141.88,140.87,141.48
18.04.2017__00:00__AM,141.2,142.04,141.11,141.41
19.04.2017__00:00__AM,140.68,142.0,140.45,141.88
20.04.2017__00:00__AM,142.44,142.92,141.16,141.22
21.04.2017__00:00__AM,142.27,142.68,141.85,142.44
24.04.2017__00:00__AM,143.64,143.95,143.18,143.5
25.04.2017__00:00__AM,144.53,144.9,143.87,143.91
26.04.2017__00:00__AM,143.68,144.6,143.3762,144.47
27.04.2017__00:00__AM,143.79,144.16,143.31,143.9225
28.04.2017__00:00__AM,143.65,144.3,143.27,144.09
01.05.2017__00:00__AM,146.58,147.2,144.96,145.1
02.05.2017__00:00__AM,147.51,148.09,146.84,147.54
03.05.2017__00:00__AM,147.06,147.49,144.27,145.59
04.05.2017__00:00__AM,146.53,147.14,145.81,146.52
05.05.2017__00:00__AM,148.96,148.98,146.76,146.76
08.05.2017__00:00__AM,153.01,153.7,149.03,149.03
09.05.2017__00:00__AM,153.99,154.88,153.45,153.87
10.05.2017__00:00__AM,153.26,153.94,152.11,153.63
11.05.2017__00:00__AM,153.95,154.07,152.31,152.45
12.05.2017__00:00__AM,156.1,156.42,154.67,154.7
15.05.2017__00:00__AM,155.7,156.65,155.05,156.01
16.05.2017__00:00__AM,155.47,156.06,154.72,155.94
17.05.2017__00:00__AM,150.25,154.57,149.71,153.6
18.05.2017__00:00__AM,152.54,153.34,151.13,151.27
19.05.2017__00:00__AM,153.06,153.98,152.63,153.38
22.05.2017__00:00__AM,153.99,154.58,152.91,154.0
23.05.2017__00:00__AM,153.8,154.9,153.31,154.9
24.05.2017__00:00__AM,153.34,154.17,152.67,153.84
25.05.2017__00:00__AM,153.87,154.35,153.03,153.73
26.05.2017__00:00__AM,153.61,154.24,153.31,154.0
30.05.2017__00:00__AM,153.67,154.43,153.33,153.42
31.05.2017__00:00__AM,152.76,154.17,152.38,153.97
01.06.2017__00:00__AM,153.18,153.33,152.22,153.17
02.06.2017__00:00__AM,155.45,155.45,152.89,153.58
05.06.2017__00:00__AM,153.93,154.45,153.46,154.34
06.06.2017__00:00__AM,154.45,155.81,153.78,153.9
07.06.2017__00:00__AM,155.37,155.98,154.48,155.02
08.06.2017__00:00__AM,154.99,155.54,154.4,155.25
09.06.2017__00:00__AM,148.98,155.19,146.02,155.19
12.06.2017__00:00__AM,145.42,146.09,142.51,145.74
13.06.2017__00:00__AM,146.59,147.45,145.15,147.16
14.06.2017__00:00__AM,145.16,147.5,143.84,147.5
15.06.2017__00:00__AM,144.29,144.4798,142.21,143.32
16.06.2017__00:00__AM,142.27,144.5,142.2,143.78
19.06.2017__00:00__AM,146.34,146.74,143.66,143.66
20.06.2017__00:00__AM,145.01,146.87,144.94,146.87
21.06.2017__00:00__AM,145.87,146.0693,144.61,145.52
22.06.2017__00:00__AM,145.63,146.7,145.1199,145.77
23.06.2017__00:00__AM,146.28,147.16,145.11,145.13
26.06.2017__00:00__AM,145.82,148.28,145.38,147.17
27.06.2017__00:00__AM,143.73,146.16,143.62,145.01
28.06.2017__00:00__AM,145.83,146.11,143.1601,144.49
29.06.2017__00:00__AM,143.68,145.13,142.28,144.71
30.06.2017__00:00__AM,144.02,144.96,143.78,144.45
03.07.2017__00:00__AM,143.5,145.3,143.1,144.88
05.07.2017__00:00__AM,144.09,144.79,142.7237,143.69
06.07.2017__00:00__AM,142.73,143.5,142.41,143.02
07.07.2017__00:00__AM,144.18,144.75,142.9,142.9
10.07.2017__00:00__AM,145.06,145.95,143.37,144.11
11.07.2017__00:00__AM,145.53,145.85,144.38,144.73
12.07.2017__00:00__AM,145.74,146.18,144.82,145.87
13.07.2017__00:00__AM,147.77,148.49,145.44,145.5
14.07.2017__00:00__AM,149.04,149.33,147.33,147.97
17.07.2017__00:00__AM,149.56,150.9,148.57,148.82
18.07.2017__00:00__AM,150.08,150.13,148.67,149.2
19.07.2017__00:00__AM,151.02,151.42,149.95,150.48
20.07.2017__00:00__AM,150.34,151.74,150.19,151.5
21.07.2017__00:00__AM,150.27,150.44,148.88,149.99
24.07.2017__00:00__AM,152.09,152.44,149.9,150.58
25.07.2017__00:00__AM,152.74,153.84,151.8,151.8
26.07.2017__00:00__AM,153.46,153.93,153.06,153.35
27.07.2017__00:00__AM,150.56,153.99,147.3,153.75
28.07.2017__00:00__AM,149.5,150.23,149.19,149.89
31.07.2017__00:00__AM,148.73,150.33,148.13,149.9
01.08.2017__00:00__AM,150.05,150.22,148.41,149.1
02.08.2017__00:00__AM,157.14,159.75,156.16,159.28
03.08.2017__00:00__AM,155.57,157.21,155.02,157.05
04.08.2017__00:00__AM,156.39,157.4,155.69,156.07
07.08.2017__00:00__AM,158.81,158.92,156.6701,157.06
08.08.2017__00:00__AM,160.08,161.83,158.27,158.6
09.08.2017__00:00__AM,161.06,161.27,159.11,159.26
10.08.2017__00:00__AM,155.32,160.0,154.63,159.9
11.08.2017__00:00__AM,157.48,158.5728,156.07,156.6
14.08.2017__00:00__AM,159.85,160.21,158.75,159.32
15.08.2017__00:00__AM,161.6,162.195,160.14,160.66
16.08.2017__00:00__AM,160.95,162.51,160.15,161.94
17.08.2017__00:00__AM,157.86,160.71,157.84,160.52
18.08.2017__00:00__AM,157.5,159.5,156.72,157.86
21.08.2017__00:00__AM,157.21,157.89,155.1101,157.5
22.08.2017__00:00__AM,159.78,160.0,158.02,158.23
23.08.2017__00:00__AM,159.98,160.47,158.88,159.07
24.08.2017__00:00__AM,159.27,160.74,158.55,160.43
25.08.2017__00:00__AM,159.86,160.56,159.27,159.65
28.08.2017__00:00__AM,161.47,162.0,159.93,160.14
29.08.2017__00:00__AM,162.91,163.12,160.0,160.1
30.08.2017__00:00__AM,163.35,163.89,162.61,163.8
31.08.2017__00:00__AM,164.0,164.52,163.48,163.64
01.09.2017__00:00__AM,164.05,164.94,163.63,164.8
05.09.2017__00:00__AM,162.08,164.25,160.56,163.75
06.09.2017__00:00__AM,161.91,162.99,160.52,162.71
07.09.2017__00:00__AM,161.26,162.24,160.36,162.09
08.09.2017__00:00__AM,158.63,161.15,158.53,160.86
11.09.2017__00:00__AM,161.5,162.05,159.89,160.5
12.09.2017__00:00__AM,160.86,163.96,158.77,162.61
13.09.2017__00:00__AM,159.65,159.96,157.91,159.87
14.09.2017__00:00__AM,158.28,159.4,158.09,158.99
15.09.2017__00:00__AM,159.88,160.97,158.0,158.47
18.09.2017__00:00__AM,158.67,160.5,157.995,160.11
19.09.2017__00:00__AM,158.73,159.77,158.44,159.51
20.09.2017__00:00__AM,156.07,158.26,153.83,157.9
21.09.2017__00:00__AM,153.39,155.8,152.75,155.8
22.09.2017__00:00__AM,151.89,152.27,150.56,152.02
25.09.2017__00:00__AM,150.55,151.83,149.16,149.99
26.09.2017__00:00__AM,153.14,153.92,151.69,151.78
27.09.2017__00:00__AM,154.23,154.7189,153.54,153.8
28.09.2017__00:00__AM,153.28,154.28,152.7,153.89
29.09.2017__00:00__AM,154.12,154.13,152.0,153.21
02.10.2017__00:00__AM,153.81,154.45,152.72,154.26
03.10.2017__00:00__AM,154.48,155.09,153.91,154.01
04.10.2017__00:00__AM,153.48,153.86,152.46,153.63
05.10.2017__00:00__AM,155.39,155.44,154.05,154.18
06.10.2017__00:00__AM,155.3,155.49,154.56,154.97
09.10.2017__00:00__AM,155.84,156.73,155.485,155.81
10.10.2017__00:00__AM,155.9,158.0,155.1,156.055
11.10.2017__00:00__AM,156.55,156.98,155.75,155.97
12.10.2017__00:00__AM,156.0,157.37,155.7299,156.35
13.10.2017__00:00__AM,156.99,157.28,156.41,156.73
16.10.2017__00:00__AM,159.88,160.0,157.65,157.9
17.10.2017__00:00__AM,160.47,160.87,159.23,159.78
18.10.2017__00:00__AM,159.76,160.71,159.6,160.42
19.10.2017__00:00__AM,155.98,157.08,155.02,156.75
20.10.2017__00:00__AM,156.25,157.75,155.96,156.61
23.10.2017__00:00__AM,156.17,157.69,155.5,156.89
24.10.2017__00:00__AM,157.1,157.42,156.2,156.29
25.10.2017__00:00__AM,156.41,157.55,155.27,156.91
26.10.2017__00:00__AM,157.41,157.8295,156.78,157.23
27.10.2017__00:00__AM,163.05,163.6,158.7,159.29
30.10.2017__00:00__AM,166.72,168.07,163.72,163.89
31.10.2017__00:00__AM,169.04,169.6499,166.94,167.9
01.11.2017__00:00__AM,166.89,169.94,165.61,169.87
02.11.2017__00:00__AM,168.11,168.5,165.28,167.64
03.11.2017__00:00__AM,172.5,174.26,171.12,174.0
06.11.2017__00:00__AM,174.25,174.99,171.72,172.365
07.11.2017__00:00__AM,174.81,175.25,173.6,173.91
08.11.2017__00:00__AM,176.24,176.24,174.33,174.66
09.11.2017__00:00__AM,175.88,176.095,173.14,175.11
10.11.2017__00:00__AM,174.67,175.38,174.27,175.11
13.11.2017__00:00__AM,173.97,174.5,173.4,173.5
14.11.2017__00:00__AM,171.34,173.48,171.18,173.04
15.11.2017__00:00__AM,169.08,170.3197,168.38,169.97
16.11.2017__00:00__AM,171.1,171.87,170.3,171.18
17.11.2017__00:00__AM,170.15,171.39,169.64,171.04
20.11.2017__00:00__AM,169.98,170.56,169.56,170.29
21.11.2017__00:00__AM,173.14,173.7,170.78,170.78
22.11.2017__00:00__AM,174.96,175.0,173.05,173.36
24.11.2017__00:00__AM,174.97,175.5,174.6459,175.1
27.11.2017__00:00__AM,174.09,175.08,173.34,175.05
28.11.2017__00:00__AM,173.07,174.87,171.86,174.3
29.11.2017__00:00__AM,169.48,172.92,167.16,172.63
30.11.2017__00:00__AM,171.85,172.14,168.44,170.43
01.12.2017__00:00__AM,171.05,171.67,168.5,169.95
04.12.2017__00:00__AM,169.8,172.62,169.63,172.48
05.12.2017__00:00__AM,169.64,171.52,168.4,169.06
06.12.2017__00:00__AM,169.01,170.2047,166.46,167.5
07.12.2017__00:00__AM,169.32,170.44,168.91,169.03
08.12.2017__00:00__AM,169.37,171.0,168.82,170.49
11.12.2017__00:00__AM,172.67,172.89,168.79,169.2
12.12.2017__00:00__AM,171.7,172.39,171.46099999999998,172.15
13.12.2017__00:00__AM,172.27,173.54,172.0,172.5
14.12.2017__00:00__AM,172.22,173.13,171.65,172.4
15.12.2017__00:00__AM,173.97,174.17,172.46,173.63
18.12.2017__00:00__AM,176.42,177.2,174.86,174.88
19.12.2017__00:00__AM,174.54,175.39,174.09,175.03
20.12.2017__00:00__AM,174.35,175.42,173.25,174.87
21.12.2017__00:00__AM,175.01,176.02,174.1,174.17
22.12.2017__00:00__AM,175.01,175.424,174.5,174.68
26.12.2017__00:00__AM,170.57,171.47,169.679,170.8
27.12.2017__00:00__AM,170.6,170.78,169.71,170.1
28.12.2017__00:00__AM,171.08,171.85,170.48,171.0
29.12.2017__00:00__AM,169.23,170.59,169.22,170.52
02.01.2018__00:00__AM,172.26,172.3,169.26,170.16
03.01.2018__00:00__AM,172.23,174.55,171.96,172.53
04.01.2018__00:00__AM,173.03,173.47,172.08,172.54
05.01.2018__00:00__AM,175.0,175.37,173.05,173.44
08.01.2018__00:00__AM,174.35,175.61,173.93,174.35
09.01.2018__00:00__AM,174.33,175.06,173.41,174.55
10.01.2018__00:00__AM,174.29,174.3,173.0,173.16
11.01.2018__00:00__AM,175.28,175.4886,174.49,174.59
12.01.2018__00:00__AM,177.09,177.36,175.65,176.18
16.01.2018__00:00__AM,176.19,179.39,176.14,177.9
17.01.2018__00:00__AM,179.1,179.25,175.07,176.15
18.01.2018__00:00__AM,179.26,180.1,178.25,179.37
19.01.2018__00:00__AM,178.46,179.58,177.41,178.61
22.01.2018__00:00__AM,177.0,177.78,176.6016,177.3
23.01.2018__00:00__AM,177.04,179.44,176.82,177.3
24.01.2018__00:00__AM,174.22,177.3,173.2,177.25
25.01.2018__00:00__AM,171.11,174.95,170.53,174.505
26.01.2018__00:00__AM,171.51,172.0,170.06,172.0
29.01.2018__00:00__AM,167.96,170.16,167.07,170.16
30.01.2018__00:00__AM,166.97,167.37,164.7,165.525
31.01.2018__00:00__AM,167.43,168.4417,166.5,166.87
01.02.2018__00:00__AM,167.78,168.62,166.76,167.165
02.02.2018__00:00__AM,160.5,166.8,160.1,166.0
05.02.2018__00:00__AM,156.49,163.88,156.0,159.1
06.02.2018__00:00__AM,163.03,163.72,154.0,154.83
07.02.2018__00:00__AM,159.54,163.4,159.0685,163.085
08.02.2018__00:00__AM,155.15,161.0,155.03,160.29
09.02.2018__00:00__AM,156.41,157.89,150.24,157.07
12.02.2018__00:00__AM,162.71,163.89,157.51,158.5
13.02.2018__00:00__AM,164.34,164.75,161.65,161.95
14.02.2018__00:00__AM,167.37,167.54,162.88,163.045
15.02.2018__00:00__AM,172.99,173.09,169.0,169.79
16.02.2018__00:00__AM,172.43,174.82,171.77,172.36
20.02.2018__00:00__AM,171.85,174.26,171.42,172.05
21.02.2018__00:00__AM,171.07,174.12,171.01,172.83
22.02.2018__00:00__AM,172.5,173.95,171.71,171.8
23.02.2018__00:00__AM,175.5,175.65,173.54,173.67
26.02.2018__00:00__AM,178.97,179.39,176.21,176.35
27.02.2018__00:00__AM,178.39,180.48,178.16,179.1
28.02.2018__00:00__AM,178.12,180.615,178.05,179.26
01.03.2018__00:00__AM,175.0,179.775,172.66,178.54
02.03.2018__00:00__AM,176.21,176.3,172.45,172.8
05.03.2018__00:00__AM,176.82,177.74,174.52,175.21
06.03.2018__00:00__AM,176.67,178.25,176.13,177.91
07.03.2018__00:00__AM,175.03,175.85,174.27,174.94
08.03.2018__00:00__AM,176.94,177.12,175.07,175.48
09.03.2018__00:00__AM,179.98,180.0,177.39,177.96
12.03.2018__00:00__AM,181.72,182.39,180.21,180.29
13.03.2018__00:00__AM,179.97,183.5,179.24,182.59
14.03.2018__00:00__AM,178.44,180.52,177.81,180.32
15.03.2018__00:00__AM,178.65,180.24,178.0701,178.5
16.03.2018__00:00__AM,178.02,179.12,177.62,178.65
19.03.2018__00:00__AM,175.3,177.47,173.66,177.32
20.03.2018__00:00__AM,175.24,176.8,174.94,175.24
21.03.2018__00:00__AM,171.27,175.09,171.26,175.04
22.03.2018__00:00__AM,168.85,172.68,168.6,170.0
23.03.2018__00:00__AM,164.94,169.92,164.94,168.39
26.03.2018__00:00__AM,172.77,173.1,166.44,168.07
27.03.2018__00:00__AM,168.34,175.15,166.92,173.68
28.03.2018__00:00__AM,166.48,170.02,165.19,167.25
29.03.2018__00:00__AM,167.78,171.75,166.9,167.805
02.04.2018__00:00__AM,166.68,168.94,164.47,167.88
03.04.2018__00:00__AM,168.39,168.7455,164.88,167.64
04.04.2018__00:00__AM,171.61,172.01,164.77,164.88
05.04.2018__00:00__AM,172.8,174.2304,172.08,172.58
06.04.2018__00:00__AM,168.38,172.48,168.2,170.97
09.04.2018__00:00__AM,170.05,173.09,169.845,169.88
10.04.2018__00:00__AM,173.25,174.0,171.53,173.0
11.04.2018__00:00__AM,172.44,173.9232,171.7,172.23
12.04.2018__00:00__AM,174.14,175.0,173.04,173.41
13.04.2018__00:00__AM,174.73,175.84,173.85,174.78
16.04.2018__00:00__AM,175.82,176.19,174.8301,175.0301
17.04.2018__00:00__AM,178.24,178.9365,176.41,176.49
18.04.2018__00:00__AM,177.84,178.82,176.88,177.81
19.04.2018__00:00__AM,172.8,175.39,172.66,174.95
20.04.2018__00:00__AM,165.72,171.2184,165.43,170.595
23.04.2018__00:00__AM,165.24,166.92,164.09,166.8348
24.04.2018__00:00__AM,162.94,166.33,161.2201,165.67
25.04.2018__00:00__AM,163.65,165.42,162.41,162.62
26.04.2018__00:00__AM,164.22,165.73,163.37,164.12
27.04.2018__00:00__AM,162.32,164.33,160.63,164.0
30.04.2018__00:00__AM,165.26,167.26,161.84,162.1302
01.05.2018__00:00__AM,169.1,169.2,165.27,166.4102
02.05.2018__00:00__AM,176.57,177.75,173.8,175.225
03.05.2018__00:00__AM,176.89,177.5,174.4411,175.88
04.05.2018__00:00__AM,183.83,184.25,178.17,178.25
07.05.2018__00:00__AM,185.16,187.67,184.75,185.18
08.05.2018__00:00__AM,186.05,186.22,183.665,184.99
09.05.2018__00:00__AM,187.36,187.4,185.22,186.55
10.05.2018__00:00__AM,190.04,190.37,187.65,187.74
11.05.2018__00:00__AM,188.59,190.06,187.45,189.49
14.05.2018__00:00__AM,188.15,189.53,187.86,189.01
15.05.2018__00:00__AM,186.44,187.07,185.1,186.78
16.05.2018__00:00__AM,188.18,188.46,186.0,186.07
17.05.2018__00:00__AM,186.99,188.91,186.36,188.0
18.05.2018__00:00__AM,186.31,187.8102,186.13,187.19
21.05.2018__00:00__AM,187.63,189.27,186.9106,188.0
22.05.2018__00:00__AM,187.16,188.88,186.78,188.375
23.05.2018__00:00__AM,188.36,188.5,185.76,186.35
24.05.2018__00:00__AM,188.15,188.84,186.21,188.77
25.05.2018__00:00__AM,188.58,189.65,187.65,188.23
29.05.2018__00:00__AM,187.9,188.75,186.87,187.6
30.05.2018__00:00__AM,187.5,188.0,186.78,187.72
31.05.2018__00:00__AM,186.87,188.23,186.14,187.22
01.06.2018__00:00__AM,190.24,190.26,187.75,187.9912
04.06.2018__00:00__AM,191.83,193.42,191.35,191.635
05.06.2018__00:00__AM,193.31,193.94,192.36,193.065
06.06.2018__00:00__AM,193.98,194.08,191.92,193.63
07.06.2018__00:00__AM,193.46,194.2,192.335,194.14
08.06.2018__00:00__AM,191.7,192.0,189.77,191.17
11.06.2018__00:00__AM,191.23,191.97,190.21,191.35
12.06.2018__00:00__AM,192.28,192.611,191.15,191.385
13.06.2018__00:00__AM,190.7,192.88,190.44,192.42
14.06.2018__00:00__AM,190.8,191.57,190.22,191.55
15.06.2018__00:00__AM,188.84,190.16,188.26,190.03
18.06.2018__00:00__AM,188.74,189.22,187.2,187.88
19.06.2018__00:00__AM,185.69,186.33,183.45,185.14
20.06.2018__00:00__AM,186.5,187.2,185.73,186.35
21.06.2018__00:00__AM,185.46,188.35,184.94,187.25
22.06.2018__00:00__AM,184.92,186.15,184.7,186.12
25.06.2018__00:00__AM,182.17,184.92,180.73,183.4
26.06.2018__00:00__AM,184.43,186.53,182.54,182.99
27.06.2018__00:00__AM,184.16,187.28,184.03,185.2278
28.06.2018__00:00__AM,185.5,186.21,183.8,184.1
29.06.2018__00:00__AM,185.11,187.19,182.91,186.29
02.07.2018__00:00__AM,187.18,187.3,183.42,183.82
03.07.2018__00:00__AM,183.92,187.95,183.54,187.79
05.07.2018__00:00__AM,185.4,186.41,184.28,185.26
06.07.2018__00:00__AM,187.97,188.43400000000003,185.2,185.42
09.07.2018__00:00__AM,190.58,190.68,189.3,189.5
10.07.2018__00:00__AM,190.35,191.28,190.1801,190.71
11.07.2018__00:00__AM,187.88,189.7799,187.61,188.5
12.07.2018__00:00__AM,191.03,191.41,189.31,189.53
13.07.2018__00:00__AM,191.33,191.84,190.9,191.08
16.07.2018__00:00__AM,190.91,192.65,190.415,191.52
17.07.2018__00:00__AM,191.45,191.87,189.2,189.75
18.07.2018__00:00__AM,190.4,191.8,189.93,191.78
19.07.2018__00:00__AM,191.88,192.55,189.69,189.69
20.07.2018__00:00__AM,191.44,192.43,190.17,191.78
23.07.2018__00:00__AM,191.61,191.96,189.56,190.68
24.07.2018__00:00__AM,193.0,193.6601,192.05,192.45
25.07.2018__00:00__AM,194.82,194.85,192.43,193.0602
26.07.2018__00:00__AM,194.21,195.96,193.61,194.61
27.07.2018__00:00__AM,190.98,195.19,190.1,194.99
30.07.2018__00:00__AM,189.91,192.2,189.07,191.9
31.07.2018__00:00__AM,190.29,192.14,189.34,190.3
01.08.2018__00:00__AM,201.5,201.76,197.31,199.13
02.08.2018__00:00__AM,207.39,208.38,200.35,200.58
03.08.2018__00:00__AM,207.99,208.74,205.4803,207.03
06.08.2018__00:00__AM,209.07,209.25,207.07,208.0
07.08.2018__00:00__AM,207.11,209.5,206.76,209.32
08.08.2018__00:00__AM,207.25,207.81,204.52,206.05
09.08.2018__00:00__AM,208.88,209.78,207.2,207.28
10.08.2018__00:00__AM,207.53,209.1,206.67,207.36
13.08.2018__00:00__AM,208.87,210.952,207.7,207.7
14.08.2018__00:00__AM,209.75,210.56,208.26,210.155
15.08.2018__00:00__AM,210.24,210.74,208.33,209.22
16.08.2018__00:00__AM,213.32,213.8121,211.47,211.75
17.08.2018__00:00__AM,217.58,217.95,213.16,213.44
20.08.2018__00:00__AM,215.46,219.18,215.11,218.1
21.08.2018__00:00__AM,215.04,217.19,214.025,216.8
22.08.2018__00:00__AM,215.05,216.36,213.84,214.1
23.08.2018__00:00__AM,215.49,217.05,214.6,214.65
24.08.2018__00:00__AM,216.16,216.9,215.11,216.6
27.08.2018__00:00__AM,217.94,218.74,216.33,217.15
28.08.2018__00:00__AM,219.7,220.54,218.92,219.01
29.08.2018__00:00__AM,222.98,223.49,219.41,220.15
30.08.2018__00:00__AM,225.03,228.26,222.4,223.25
31.08.2018__00:00__AM,227.63,228.87,226.0,226.51
04.09.2018__00:00__AM,228.36,229.18,226.63,228.41
05.09.2018__00:00__AM,226.87,229.67,225.1,228.99
06.09.2018__00:00__AM,223.1,227.35,221.3,226.23
07.09.2018__00:00__AM,221.3,225.37,220.71,221.85
10.09.2018__00:00__AM,218.33,221.85,216.47,220.95
11.09.2018__00:00__AM,223.85,224.299,216.56,218.01
12.09.2018__00:00__AM,221.07,225.0,219.84,224.94
13.09.2018__00:00__AM,226.41,228.35,222.57,223.52
14.09.2018__00:00__AM,223.84,226.84,222.522,225.75
17.09.2018__00:00__AM,217.88,222.95,217.27,222.15
18.09.2018__00:00__AM,218.24,221.85,217.12,217.79
19.09.2018__00:00__AM,218.37,219.62,215.3,218.5
20.09.2018__00:00__AM,220.03,222.28,219.15,220.24
21.09.2018__00:00__AM,217.66,221.36,217.29,220.78
24.09.2018__00:00__AM,220.79,221.26,216.63,216.82
25.09.2018__00:00__AM,222.19,222.82,219.7,219.75
26.09.2018__00:00__AM,220.42,223.75,219.76,221.0
27.09.2018__00:00__AM,224.95,226.44,223.54,223.82
28.09.2018__00:00__AM,225.74,225.84,224.02,224.79
01.10.2018__00:00__AM,227.26,229.42,226.35,227.95
02.10.2018__00:00__AM,229.28,230.0,226.63,227.25
03.10.2018__00:00__AM,232.07,233.47,229.78,230.05
04.10.2018__00:00__AM,227.99,232.35,226.73,230.78
05.10.2018__00:00__AM,224.29,228.41,220.58,227.96
08.10.2018__00:00__AM,223.77,224.8,220.2,222.21
09.10.2018__00:00__AM,226.87,227.27,222.2462,223.64
10.10.2018__00:00__AM,216.36,226.35,216.05,225.46
11.10.2018__00:00__AM,214.45,219.5,212.32,214.52
12.10.2018__00:00__AM,222.11,222.88,216.84,220.42
15.10.2018__00:00__AM,217.36,221.83,217.27,221.16
16.10.2018__00:00__AM,222.15,222.99,216.7627,218.93
17.10.2018__00:00__AM,221.19,222.64,219.34,222.3
18.10.2018__00:00__AM,216.02,219.74,213.0,217.86
19.10.2018__00:00__AM,219.31,221.26,217.43,218.06
22.10.2018__00:00__AM,220.65,223.36,218.94,219.79
23.10.2018__00:00__AM,222.73,223.25,214.7,215.83
24.10.2018__00:00__AM,215.09,224.23,214.54,222.6
25.10.2018__00:00__AM,219.8,221.38,216.75,217.71
26.10.2018__00:00__AM,216.3,220.19,212.67,215.9
29.10.2018__00:00__AM,212.24,219.69,206.09,219.19
30.10.2018__00:00__AM,213.3,215.18,209.27,211.15
31.10.2018__00:00__AM,218.86,220.45,216.62,216.88
01.11.2018__00:00__AM,222.22,222.36,216.81,219.05
02.11.2018__00:00__AM,207.48,213.65,205.43,209.55
05.11.2018__00:00__AM,201.59,204.39,198.17,204.3
06.11.2018__00:00__AM,203.77,204.72,201.69,201.92
07.11.2018__00:00__AM,209.95,210.06,204.13,205.97
08.11.2018__00:00__AM,208.49,210.12,206.75,209.98
09.11.2018__00:00__AM,204.47,206.01,202.25,205.55
12.11.2018__00:00__AM,194.17,199.85,193.79,199.0
13.11.2018__00:00__AM,192.23,197.18,191.4501,191.63
14.11.2018__00:00__AM,186.8,194.48,185.93,193.9
15.11.2018__00:00__AM,191.41,191.97,186.9,188.39
16.11.2018__00:00__AM,193.53,194.9695,189.46,190.5
19.11.2018__00:00__AM,185.86,190.7,184.99,190.0
20.11.2018__00:00__AM,176.98,181.47,175.51,178.37
21.11.2018__00:00__AM,176.78,180.27,176.55,179.73
23.11.2018__00:00__AM,172.29,176.595,172.1,174.94
26.11.2018__00:00__AM,174.62,174.95,170.26,174.24
27.11.2018__00:00__AM,174.24,174.77,170.88,171.51
28.11.2018__00:00__AM,180.94,181.29,174.93,176.73
29.11.2018__00:00__AM,179.55,182.8,177.7,182.66
30.11.2018__00:00__AM,178.58,180.33,177.03,180.29
03.12.2018__00:00__AM,184.82,184.94,181.21,184.46
04.12.2018__00:00__AM,176.69,182.3899,176.27,180.95
06.12.2018__00:00__AM,174.72,174.78,170.42,171.76
07.12.2018__00:00__AM,168.49,174.49,168.3,173.49
10.12.2018__00:00__AM,169.6,170.09,163.33,165.0
11.12.2018__00:00__AM,168.63,171.79,167.0,171.66
12.12.2018__00:00__AM,169.1,171.92,169.02,170.4
13.12.2018__00:00__AM,170.95,172.57,169.55,170.49
14.12.2018__00:00__AM,165.48,169.08,165.28,169.0
17.12.2018__00:00__AM,163.94,168.35,162.73,165.45
18.12.2018__00:00__AM,166.07,167.53,164.39,165.38
19.12.2018__00:00__AM,160.89,167.45,159.09,166.0
20.12.2018__00:00__AM,156.83,162.11,155.3,160.4
21.12.2018__00:00__AM,150.73,158.16,149.63,156.86
24.12.2018__00:00__AM,146.83,151.55,146.59,148.15
26.12.2018__00:00__AM,157.17,157.23,146.72,148.3
27.12.2018__00:00__AM,156.15,156.77,150.07,155.84
28.12.2018__00:00__AM,156.23,158.52,154.55,157.5
31.12.2018__00:00__AM,157.74,159.36,156.48,158.53
02.01.2019__00:00__AM,157.92,158.85,154.23,154.89
03.01.2019__00:00__AM,142.19,145.72,142.0,143.98
04.01.2019__00:00__AM,148.26,148.5499,143.8,144.53
07.01.2019__00:00__AM,147.93,148.83,145.9,148.7
08.01.2019__00:00__AM,150.75,151.82,148.52,149.56
09.01.2019__00:00__AM,153.31,154.53,149.63,151.29
10.01.2019__00:00__AM,153.8,153.97,150.86,152.5
11.01.2019__00:00__AM,152.29,153.7,151.51,152.88
14.01.2019__00:00__AM,150.0,151.27,149.22,150.85
15.01.2019__00:00__AM,153.07,153.39,150.05,150.27
16.01.2019__00:00__AM,154.94,155.88,153.0,153.08
17.01.2019__00:00__AM,155.86,157.66,153.26,154.2
18.01.2019__00:00__AM,156.82,157.88,155.9806,157.5
22.01.2019__00:00__AM,153.3,156.73,152.62,156.41
23.01.2019__00:00__AM,153.92,155.14,151.7,154.15
24.01.2019__00:00__AM,152.7,154.48,151.74,154.11
25.01.2019__00:00__AM,157.76,158.13,154.32,155.48
28.01.2019__00:00__AM,156.3,156.33,153.66,155.79
29.01.2019__00:00__AM,154.68,158.13,154.11,156.25
30.01.2019__00:00__AM,165.25,166.15,160.23,163.25
